13.11644333	47219.196	13.05	51.571	305.61	201.716	988.165	22.1	20.389	296.411	7.736	37.199	0	0	0	0	4543.934	8382.395	0.37
13.11672056	47220.194	13.05	51.571	309.036	205.084	987.781	22.064	20.348	296.394	7.737	36.772	0	0	0	0	4455.829	8356.838	0.37
13.11699944	47221.198	13.05	51.571	312.475	207.015	987.56	22.001	20.328	296.394	7.755	36.701	0	0	0	0	4515.221	8543.385	0.369
13.11727611	47222.194	13.049	51.571	315.933	209.013	987.333	21.963	20.32	296.407	7.791	36.774	0	0	0	0	4609.099	8654.99	0.369
13.117555	47223.198	13.049	51.571	319.302	212.763	986.905	21.864	20.289	296.403	7.803	36.972	0	0	0	0	4655.48	8685.119	0.369
13.11783222	47224.196	13.049	51.571	322.508	214.698	986.684	21.802	20.31	296.356	7.873	37.097	0	0	0	0	4763.143	8667.315	0.369
13.11810944	47225.194	13.048	51.571	325.577	212.381	986.948	21.767	20.374	296.159	7.902	37.166	0	0	0	0	4923.823	8609.866	0.368
13.11838833	47226.198	13.048	51.571	328.5	211.065	987.098	21.66	20.435	295.846	7.951	37.423	0	0	0	0	5123.407	8523.274	0.368
13.11866556	47227.196	13.048	51.571	331.104	214.742	986.679	21.6	20.484	295.523	7.956	37.6	0	0	0	0	5163.691	8505.164	0.37
13.11894389	47228.198	13.047	51.571	333.247	215.948	986.542	21.516	20.473	295.37	7.898	37.893	0	0	0	0	5079.017	8200.29	0.369
13.11922167	47229.198	13.047	51.571	335.189	217.071	986.414	21.323	20.478	295.252	7.933	38.408	0	0	0	0	5093.148	8027.927	0.369
13.1195	47230.2	13.047	51.57	337.222	217.355	986.381	21.2	20.529	295.118	7.923	38.6	0	0	0	0	5107.677	7970.156	0.37
13.11977722	47231.198	13.046	51.57	339.25	218.794	986.217	21.099	20.63	295.005	7.91	38.701	0	0	0	0	4974.404	8024.929	0.37
13.12005556	47232.2	13.046	51.57	341.431	221.304	985.931	20.9	20.726	294.977	7.87	38.9	0	0	0	0	4849.243	7947.36	0.37
13.12033222	47233.196	13.046	51.57	343.817	223.654	985.664	20.8	20.782	294.931	7.845	39	0	0	0	0	4801.734	7837.822	0.37
13.12061111	47234.2	13.046	51.57	346.655	226.544	985.334	20.753	20.831	294.894	7.835	39.047	0	0	0	0	4719.106	7891.119	0.37
13.12088889	47235.2	13.045	51.57	349.855	229.731	984.972	20.66	20.919	294.856	7.84	39.179	0	0	0	0	4656.128	8175.598	0.37
13.12116944	47236.21	13.045	51.57	353.513	232.514	984.655	20.602	21.006	294.807	7.869	39.295	0	0	0	0	4658.582	8162.006	0.369
13.12144611	47237.206	13.045	51.57	357.345	236.412	984.211	20.501	21.018	294.806	7.873	39.399	0	0	0	0	4682.828	8098.834	0.369
13.12172444	47238.208	13.044	51.57	361.198	239.786	983.827	20.354	21.012	294.795	7.852	39.686	0	0	0	0	4736.587	8141.158	0.369
13.12200222	47239.208	13.044	51.569	364.936	242.918	983.471	20.3	21.06	294.776	7.855	39.899	0	0	0	0	4799.864	8207.902	0.369
13.12228056	47240.21	13.044	51.569	368.275	246.376	983.078	20.258	21.101	294.745	7.843	39.985	0	0	0	0	4835.684	7874.822	0.369
13.12255722	47241.206	13.044	51.569	371.475	250.067	982.658	20.159	21.055	294.729	7.811	40.223	0	0	0	0	4850.279	7994.386	0.369
13.122835	47242.206	13.044	51.569	374.894	254.218	982.187	20.101	20.955	294.709	7.795	40.397	0	0	0	0	4861.156	8212.361	0.369
13.12311056	47243.198	13.043	51.569	378.39	258.521	981.698	20.063	20.818	294.718	7.806	40.4	0	0	0	0	4799.101	8228.117	0.369
13.12338889	47244.2	13.043	51.569	381.266	262.636	981.231	19.965	20.679	294.746	7.75	40.508	0	0	0	0	4685.542	8118.332	0.368
13.12366667	47245.2	13.043	51.569	384.309	266.314	980.813	19.902	20.563	294.712	7.692	40.694	0	0	0	0	4679.267	7899.396	0.368
13.12394389	47246.198	13.043	51.569	387.446	269.568	980.444	19.857	20.46	294.697	7.673	40.786	0	0	0	0	4739.111	7883.514	0.368
13.12422222	47247.2	13.042	51.569	390.637	273.236	980.028	19.802	20.367	294.694	7.66	40.897	0	0	0	0	4752.018	7880.038	0.368
13.12449944	47248.198	13.042	51.569	393.674	276.502	979.658	19.757	20.295	294.668	7.667	40.943	0	0	0	0	4730.72	7922.1	0.368
13.12477778	47249.2	13.042	51.568	396.635	279.514	979.317	19.635	20.224	294.654	7.684	41.032	0	0	0	0	4674.929	7985.586	0.368
13.125055	47250.198	13.042	51.568	399.392	282.89	978.934	19.503	20.148	294.64	7.661	41.161	0	0	0	0	4608.405	7798.142	0.368
13.12533333	47251.2	13.041	51.568	402.043	284.837	978.714	19.5	20.062	294.649	7.679	41.294	0	0	0	0	4576.638	7881.763	0.367
13.12561	47252.196	13.041	51.568	404.543	286.191	978.56	19.452	20.03	294.642	7.723	41.397	0	0	0	0	4571.514	7889.456	0.367
13.12588889	47253.2	13.041	51.568	406.549	287.76	978.383	19.4	20.038	294.647	7.779	41.5	0	0	0	0	4559.318	8185.279	0.367
13.12616611	47254.198	13.04	51.568	408.384	290.859	978.032	19.351	20.076	294.647	7.805	41.598	0	0	0	0	4559.668	7983.496	0.368
13.12644444	47255.2	13.04	51.568	410.276	293.557	977.726	19.249	20.06	294.67	7.793	41.905	0	0	0	0	4560.988	7717.68	0.368
13.12672222	47256.2	13.04	51.567	412.362	295.285	977.531	19.2	20.035	294.668	7.804	42.1	0	0	0	0	4589.899	7656.858	0.368
13.12700056	47257.202	13.04	51.567	414.588	297.199	977.314	19.158	20.092	294.68	7.792	42.184	0	0	0	0	4641.222	7642.121	0.368
13.12727778	47258.2	13.039	51.567	416.785	299.457	977.059	19.068	20.067	294.687	7.764	42.364	0	0	0	0	4596.849	7563.244	0.368
13.12755778	47259.208	13.039	51.567	418.951	301.507	976.827	19.001	20.053	294.678	7.741	42.531	0	0	0	0	4525.485	7459.262	0.368
13.12783333	47260.2	13.039	51.567	421.239	303.062	976.651	19	20.053	294.689	7.73	42.598	0	0	0	0	4487.812	7612.52	0.368
13.12811111	47261.2	13.038	51.566	423.592	305.374	976.39	18.949	20.046	294.681	7.726	42.549	0	0	0	0	4423.84	7553.299	0.367
13.12838889	47262.2	13.038	51.566	425.717	307.227	976.18	18.9	20.022	294.672	7.724	42.5	0	0	0	0	4387.289	7495.941	0.367
13.12866667	47263.2	13.038	51.566	427.714	309.113	975.967	18.858	20.024	294.67	7.725	42.542	0	0	0	0	4373.75	7452.796	0.367
13.12894389	47264.198	13.038	51.566	429.738	310.794	975.777	18.802	20.057	294.66	7.725	42.632	0	0	0	0	4371.605	7678.021	0.367
13.12922167	47265.198	13.038	51.566	431.92	313.22	975.503	18.767	20.068	294.65	7.763	42.764	0	0	0	0	4420.577	7945.589	0.367
13.1295	47266.2	13.037	51.565	434.395	315.707	975.222	18.703	20.07	294.635	7.782	42.895	0	0	0	0	4433.265	7854.042	0.367
13.12977667	47267.196	13.037	51.565	437.076	318.261	974.934	18.7	20.043	294.631	7.79	43.05	0	0	0	0	4453.576	8175.724	0.367
13.13005556	47268.2	13.037	51.565	439.684	320.862	974.64	18.7	20.016	294.623	7.822	43.2	0	0	0	0	4528.127	8204.484	0.367
13.13033222	47269.196	13.037	51.565	442.321	322.792	974.422	18.652	19.982	294.604	7.834	43.344	0	0	0	0	4592.862	9468.707	0.367
13.13061111	47270.2	13.036	51.565	444.867	325.934	974.068	18.553	19.915	294.593	7.861	43.641	0	0	0	0	4656.775	9285.034	0.367
13.13088778	47271.196	13.036	51.565	447.093	329.492	973.666	18.5	19.801	294.631	7.856	43.8	0	0	0	0	4729.578	10297.56	0.367
13.13116667	47272.2	13.036	51.564	449.378	331.227	973.471	18.5	19.696	294.625	7.871	43.944	0	0	0	0	4866.092	10722.026	0.367
13.13144278	47273.194	13.036	51.564	451.793	332.809	973.292	18.454	19.653	294.605	7.883	44.239	0	0	0	0	5152.311	9155.132	0.367
13.13172111	47274.196	13.036	51.564	454.226	335.991	972.933	18.4	19.59	294.607	7.865	44.399	0	0	0	0	5498.671	8147.408	0.367
13.13199889	47275.196	13.035	51.564	456.832	339.162	972.576	18.4	19.495	294.624	7.844	44.484	0	0	0	0	5933.274	8566.347	0.367
13.13227611	47276.194	13.035	51.564	459.613	341.505	972.312	18.355	19.426	294.616	7.848	44.645	0	0	0	0	6185.184	11378.421	0.367
13.13255444	47277.196	13.035	51.564	462.319	343.954	972.036	18.3	19.387	294.604	7.886	44.7	0	0	0	0	5824.192	14289.72	0.368
13.13283167	47278.194	13.035	51.563	464.686	345.358	971.878	18.3	19.357	294.599	7.953	44.7	0	0	0	0	5261.231	12668.335	0.367
13.13310944	47279.194	13.034	51.563	466.634	346.945	971.699	18.253	19.336	294.592	7.941	44.841	0	0	0	0	5364.706	15059.506	0.368
13.13338722	47280.194	13.034	51.563	468.487	348.597	971.513	18.2	19.333	294.57	7.956	45	0	0	0	0	6511.037	12693.026	0.367
13.13366611	47281.198	13.034	51.563	470.26	351.623	971.173	18.2	19.299	294.584	7.925	45.141	0	0	0	0	7811.595	13048.428	0.367
13.13394222	47282.192	13.034	51.563	472.452	354.666	970.83	18.154	19.262	294.605	7.918	45.392	0	0	0	0	8588.774	12140.937	0.367
13.13422167	47283.198	13.034	51.562	475.035	355.977	970.683	18.1	19.253	294.59	7.9	45.5	0	0	0	0	9031.107	11426.114	0.367
13.13449778	47284.192	13.033	51.562	477.512	357.808	970.477	18.1	19.283	294.582	7.902	45.5	0	0	0	0	8909.426	14209.539	0.367
13.13477611	47285.194	13.033	51.562	479.725	361.694	970.04	18.052	19.255	294.608	7.938	45.452	0	0	0	0	8533.324	14298.294	0.367
13.13505389	47286.194	13.033	51.562	481.807	363.866	969.795	18	19.263	294.61	7.943	45.4	0	0	0	0	8041.328	15359.525	0.367
13.13533278	47287.198	13.033	51.562	484.08	366.738	969.472	18	19.272	294.631	7.96	45.596	0	0	0	0	7969.953	14604.161	0.366
13.13560778	47288.188	13.033	51.561	486.702	370.173	969.086	18	19.21	294.64	7.957	45.896	0	0	0	0	8680.982	13495.594	0.366
13.13588778	47289.196	13.032	51.561	489.461	372.552	968.819	18	19.214	294.624	7.957	46	0	0	0	0	9391.781	14178.679	0.367
13.136165	47290.194	13.032	51.561	492.086	373.695	968.691	17.954	19.229	294.596	7.984	46.138	0	0	0	0	9897.541	13483.29	0.366
13.13644278	47291.194	13.032	51.561	494.357	375.683	968.467	17.9	19.237	294.586	7.986	46.35	0	0	0	0	9768.305	11382.72	0.365
13.13672056	47292.194	13.032	51.561	496.285	378.277	968.176	17.9	19.23	294.617	7.928	46.4	0	0	0	0	9346.57	10063.979	0.364
13.13699833	47293.194	13.032	51.56	498.243	380.382	967.94	17.849	19.23	294.616	7.902	46.502	0	0	0	0	9266.933	12144.43	0.365
13.13727611	47294.194	13.031	51.56	500.026	380.837	967.889	17.8	19.263	294.59	7.907	46.557	0	0	0	0	8883.721	10241.469	0.364
13.13755389	47295.194	13.031	51.56	501.627	381.525	967.812	17.8	19.318	294.578	7.89	46.501	0	0	0	0	7798.9	11293.424	0.364
