d35	date_d1_HTDMA	k35	d50	date_d50_HTDMA	k_HTDMA_D50	d75	date_d75_HTDMA	k_HTDMA_D75	d110	date_d110_HTDMA	k_HTDMA_D110	d165	date_d165_HTDMA	k_HTDMA_D165	d265	date_d265_HTDMA	k_HTDMA_D265
35	20.06.2015 08:35:27	0.169618881	50	04.06.2015 02:51:30	0.021673949	75	07.06.2015 00:12:48	0.073919318	110	09.06.2015 10:26:00	0.345677281	165	10.06.2015 13:28:00	0.273177902	265	05.06.2015 07:11:34	0.211081864
35	20.06.2015 10:23:20	0.204752214	50	04.06.2015 03:49:46	0.0237872	75	07.06.2015 01:21:47	0.048083177	110	09.06.2015 11:35:00	0.263343429	165	10.06.2015 14:37:00	0.305420659	265	05.06.2015 07:48:15	0.216809202
35	20.06.2015 11:20:39	0.345110235	50	04.06.2015 04:48:03	0.044532505	75	07.06.2015 02:30:37	0.043281183	110	09.06.2015 12:44:00	0.20609603	165	10.06.2015 15:46:00	0.318490392	265	05.06.2015 08:20:20	0.317563726
35	20.06.2015 13:16:05	0.279166796	50	04.06.2015 19:31:43	0.083250506	75	07.06.2015 03:43:52	0.054765053	110	09.06.2015 13:53:00	0.222742308	165	10.06.2015 16:54:00	0.245565071	265	05.06.2015 13:00:17	0.390923525
35	20.06.2015 16:09:57	0.313558464	50	04.06.2015 21:10:41	0.071448	75	07.06.2015 04:52:42	0.115727897	110	09.06.2015 19:15:00	0.329662227	165	10.06.2015 18:03:00	0.278818494	265	06.06.2015 00:30:16	0.273418491
35	20.06.2015 19:02:43	0.208715293	50	04.06.2015 22:30:47	0.026268056	75	07.06.2015 06:01:44	0.139681221	110	09.06.2015 20:25:00	0.238413992	165	10.06.2015 19:11:00	0.303944444	265	06.06.2015 01:17:18	0.191106948
35	20.06.2015 20:58:15	0.048276206	50	04.06.2015 23:52:27	0.012151193	75	07.06.2015 07:10:54	0.128438729	110	09.06.2015 21:34:00	0.17379982	165	10.06.2015 20:20:00	0.245483531	265	06.06.2015 02:09:04	0.300973305
35	20.06.2015 22:53:41	0.062950483	50	05.06.2015 01:01:01	0.066025812	75	07.06.2015 08:19:50	0.21946059	110	09.06.2015 22:43:00	0.281807228	165	10.06.2015 21:29:00	0.225660438	265	06.06.2015 03:24:17	0.181659312
35	21.06.2015 00:49:02	0.039170231	50	05.06.2015 02:13:42	0.068447721	75	07.06.2015 09:28:38	0.184439215	110	09.06.2015 23:51:00	0.295635771	165	10.06.2015 22:38:00	0.1990369	265	06.06.2015 03:59:15	0.183507309
35	21.06.2015 02:44:33	0.058448731	50	05.06.2015 03:22:21	0.037181478	75	07.06.2015 10:37:29	0.208952993	110	10.06.2015 01:01:00	0.176945306	165	10.06.2015 23:47:00	0.185630071	265	06.06.2015 07:27:37	0.260971487
35	21.06.2015 04:40:04	0.091146318	50	05.06.2015 04:30:55	0.069643856	75	07.06.2015 11:46:31	0.164404288	110	10.06.2015 02:13:00	0.130218909	165	11.06.2015 00:55:00	0.196113281	265	06.06.2015 08:04:41	0.209660526
35	21.06.2015 06:35:32	0.114717416	50	05.06.2015 05:40:28	0.087098658	75	07.06.2015 12:55:38	0.106791389	110	10.06.2015 03:24:00	0.141784745	165	11.06.2015 02:04:00	0.180219518	265	06.06.2015 09:31:26	0.766360347
35	21.06.2015 08:30:42	0.199894229	50	05.06.2015 07:58:54	0.14572078	75	07.06.2015 14:04:19	0.084433919	110	10.06.2015 04:43:00	0.165741646	165	11.06.2015 03:13:00	0.193777778	265	06.06.2015 15:28:42	0.348967296
35	21.06.2015 10:26:12	0.120216861	50	08.06.2015 07:53:02	0.226155381	75	07.06.2015 15:13:36	0.12232337	110	10.06.2015 05:54:00	0.14162366	165	11.06.2015 08:33:00	0.209871456	265	06.06.2015 16:00:35	0.355530699
35	21.06.2015 12:21:38	0.139363847	50	08.06.2015 09:13:03	0.287778984	75	07.06.2015 16:22:38	0.114604771	110	10.06.2015 07:03:00	0.18441749	165	11.06.2015 10:12:00	0.303944444	265	06.06.2015 16:37:51	0.221841317
35	21.06.2015 14:17:04	0.173470117	50	08.06.2015 11:22:24	0.303293775	75	07.06.2015 17:31:29	0.119974885	110	10.06.2015 08:12:00	0.277373087	165	11.06.2015 12:25:00	0.33791113	265	06.06.2015 17:09:47	0.28349602
35	21.06.2015 15:22:41	0.106059065	50	08.06.2015 11:33:40	0.147063409	75	07.06.2015 18:40:12	0.062749	110	10.06.2015 09:20:00	0.161493054	165	11.06.2015 14:13:00	0.33791113	265	06.06.2015 17:46:56	0.26734948
35	21.06.2015 17:10:45	0.200026656	50	08.06.2015 12:13:40	0.115199117	75	07.06.2015 19:48:52	0.082648548	110	10.06.2015 10:28:00	0.240627506	165	11.06.2015 16:01:00	0.296600888	265	06.06.2015 18:22:47	0.470297824
35	21.06.2015 20:03:47	0.179249517	50	08.06.2015 12:45:34	0.144150599	75	07.06.2015 21:06:10	0.13104719	110	10.06.2015 11:37:00	0.213335234	165	11.06.2015 17:49:00	0.339539629	265	06.06.2015 19:00:11	0.255477574
35	22.06.2015 01:00:40	0.129523964	50	08.06.2015 13:21:53	0.098947192	75	07.06.2015 22:29:06	0.163099727	110	10.06.2015 12:46:00	0.24282047	165	11.06.2015 19:38:00	0.297855575	265	06.06.2015 19:32:04	0.197912328
35	22.06.2015 02:48:56	0.108254975	50	08.06.2015 13:53:38	0.158334121	75	07.06.2015 23:54:47	0.165323863	110	10.06.2015 13:55:00	0.276347824	165	11.06.2015 21:26:00	0.263770855	265	06.06.2015 20:09:08	0.490212723
35	22.06.2015 03:46:17	0.131313897	50	08.06.2015 14:32:27	0.127909467	75	08.06.2015 01:06:36	0.145367969	110	10.06.2015 15:03:00	0.361454223	165	11.06.2015 23:15:00	0.263888889	265	08.06.2015 05:57:45	0.399535929
35	22.06.2015 04:52:10	0.198440009	50	08.06.2015 15:10:15	0.139593149	75	08.06.2015 02:15:24	0.127301114	110	10.06.2015 16:12:00	0.280359866	165	12.06.2015 01:03:00	0.266951238	265	08.06.2015 06:34:46	0.423679188
35	22.06.2015 06:40:09	0.279860418	50	08.06.2015 16:08:26	0.265315695	75	08.06.2015 03:24:08	0.087901459	110	10.06.2015 17:21:00	0.252221191	165	12.06.2015 02:52:00	0.269187608	265	08.06.2015 07:06:35	0.380339808
35	22.06.2015 07:37:32	0.329730456	50	09.06.2015 09:38:24	0.255847069	75	08.06.2015 04:33:05	0.043161024	110	10.06.2015 18:29:00	0.222171524	165	12.06.2015 04:41:00	0.194909034	265	08.06.2015 07:42:58	0.350257798
35	22.06.2015 08:43:16	0.267198578	50	09.06.2015 10:15:33	0.279397912	75	08.06.2015 05:41:47	0.041648373	110	10.06.2015 19:38:00	0.182842977	165	12.06.2015 06:29:00	0.276720469	265	08.06.2015 09:33:56	0.433718797
35	22.06.2015 11:28:39	0.257475798	50	09.06.2015 10:47:23	0.215097603	75	08.06.2015 06:50:36	0.029188332	110	10.06.2015 20:47:00	0.193614998	165	12.06.2015 08:18:00	0.280712243	265	08.06.2015 10:10:11	0.503877873
35	22.06.2015 12:34:33	0.111788534	50	09.06.2015 11:24:34	0.178996626	75	08.06.2015 09:18:02	0.06826879	110	10.06.2015 21:55:00	0.101408147	165	12.06.2015 10:06:00	0.319231286	265	08.06.2015 11:57:44	0.43102939
35	22.06.2015 14:22:42	0.111735517	50	09.06.2015 11:56:28	0.318630557	75	08.06.2015 11:39:00	0.143519869	110	10.06.2015 23:04:00	0.15233855	165	12.06.2015 11:54:00	0.354649724	265	08.06.2015 12:34:54	0.343744048
35	22.06.2015 15:20:02	0.178112665	50	09.06.2015 12:33:37	0.194497009	75	08.06.2015 12:50:56	0.159339742	110	11.06.2015 00:13:00	0.121638713	165	12.06.2015 13:43:00	0.283004343	265	08.06.2015 13:06:08	1.104725176
35	22.06.2015 16:25:49	0.154620992	50	09.06.2015 13:05:24	0.409458634	75	08.06.2015 13:58:52	0.141351402	110	11.06.2015 01:22:00	0.125862569	165	12.06.2015 15:31:00	0.278976395	265	08.06.2015 13:43:02	0.292486529
35	22.06.2015 18:13:41	0.198374016	50	09.06.2015 13:42:36	0.260747701	75	08.06.2015 15:20:12	0.158873179	110	11.06.2015 02:30:00	0.126559504	165	12.06.2015 17:19:00	0.344	265	08.06.2015 14:14:54	0.49971529
35	22.06.2015 19:11:14	0.098234498	50	09.06.2015 14:14:19	0.308930765	75	09.06.2015 09:43:44	0.168939283	110	11.06.2015 07:51:00	0.215473327	165	12.06.2015 19:08:00	0.291123313	265	08.06.2015 14:58:31	0.561383194
35	22.06.2015 20:17:01	0.183635043	50	09.06.2015 15:03:37	0.170733379	75	09.06.2015 10:52:43	0.155246518	110	11.06.2015 08:59:00	0.229319946	165	12.06.2015 20:56:00	0.330536469	265	08.06.2015 15:43:07	0.262914734
35	22.06.2015 22:05:12	0.1071029	50	09.06.2015 19:42:18	0.089857005	75	09.06.2015 12:01:46	0.152930142	110	11.06.2015 10:08:00	0.244256156	165	12.06.2015 22:44:00	0.190071824	265	08.06.2015 16:59:49	0.341529816
35	22.06.2015 23:02:35	0.089461399	50	09.06.2015 20:52:03	0.041464772	75	09.06.2015 13:10:41	0.15507561	110	11.06.2015 12:17:00	0.348135491	165	13.06.2015 00:00:00	0.2299467	265	09.06.2015 09:59:34	0.297707445
35	23.06.2015 00:08:25	0.049764738	50	09.06.2015 22:00:44	0.114289812	75	09.06.2015 14:19:38	0.14271253	110	11.06.2015 14:05:00	0.291688648	165	13.06.2015 00:32:00	0.17081297	265	09.06.2015 10:36:51	0.401750514
35	23.06.2015 01:56:29	0.065389719	50	09.06.2015 23:09:39	0.137762642	75	09.06.2015 19:10:38	0.18765602	110	11.06.2015 15:53:00	0.260347977	165	13.06.2015 02:21:00	0.237475306	265	09.06.2015 11:08:38	0.440481193
35	23.06.2015 02:54:03	0.041094442	50	10.06.2015 00:18:21	0.133169039	75	09.06.2015 20:20:19	0.146719265	110	11.06.2015 17:41:00	0.30006615	165	13.06.2015 04:09:00	0.263888889	265	09.06.2015 11:45:50	0.449846
35	23.06.2015 03:59:44	0.071123299	50	10.06.2015 01:30:01	0.105746565	75	09.06.2015 21:29:05	0.137987605	110	11.06.2015 19:29:00	0.285691792	165	13.06.2015 05:57:00	0.201475158	265	09.06.2015 12:54:52	0.284505576
35	23.06.2015 05:48:01	0.083783313	50	10.06.2015 02:40:27	0.102844342	75	09.06.2015 22:37:52	0.170063003	110	11.06.2015 21:18:00	0.25221772	165	13.06.2015 07:46:00	0.235830404	265	09.06.2015 13:26:43	0.339831459
35	23.06.2015 06:45:34	0.171850823	50	10.06.2015 05:12:30	0.278397068	75	09.06.2015 23:46:39	0.136909589	110	11.06.2015 23:06:00	0.15138861	165	13.06.2015 09:34:00	0.228838665	265	09.06.2015 14:03:46	0.29390598
35	23.06.2015 07:51:08	0.228045674	50	10.06.2015 08:38:25	0.29169938	75	10.06.2015 00:56:37	0.113957258	110	12.06.2015 00:55:00	0.118966869	165	13.06.2015 11:22:00	0.317721273	265	09.06.2015 14:44:21	0.255403704
35	23.06.2015 09:39:15	0.223924144	50	10.06.2015 09:46:47	0.322584958	75	10.06.2015 02:08:27	0.092335554	110	12.06.2015 02:44:00	0.170204329	165	13.06.2015 13:10:00	0.257545604	265	09.06.2015 19:26:26	0.610234262
35	23.06.2015 10:36:43	0.178870236	50	10.06.2015 10:55:23	0.144034544	75	10.06.2015 03:19:08	0.097337609	110	12.06.2015 04:33:00	0.204837392	165	13.06.2015 14:59:00	0.210001489	265	09.06.2015 20:03:25	0.549826042
35	23.06.2015 11:42:25	0.324737018	50	10.06.2015 12:04:10	0.136054654	75	10.06.2015 04:37:44	0.088921896	110	12.06.2015 06:21:00	0.216890937	165	13.06.2015 16:47:00	0.191108612	265	09.06.2015 20:36:15	0.431892875
35	23.06.2015 13:30:13	0.193516519	50	10.06.2015 12:35:53	0.178175745	75	10.06.2015 05:49:28	0.100483351	110	12.06.2015 08:09:00	0.236152846	165	13.06.2015 18:35:00	0.215327361	265	09.06.2015 21:13:08	0.335267127
35	23.06.2015 14:27:33	0.250989684	50	10.06.2015 13:12:52	0.259555687	75	10.06.2015 06:58:03	0.128816899	110	12.06.2015 09:58:00	0.18979158	165	13.06.2015 20:24:00	0.141682691	265	10.06.2015 12:25:16	0.186325992
35	23.06.2015 15:33:19	0.231706114	50	10.06.2015 13:44:33	0.263888889	75	10.06.2015 08:06:48	0.145928245	110	12.06.2015 11:46:00	0.246758556	165	13.06.2015 22:12:00	0.163831742	265	10.06.2015 13:33:53	0.204016975
35	23.06.2015 17:21:25	0.238819264	50	10.06.2015 14:21:42	0.31854843	75	10.06.2015 09:15:36	0.129470714	110	12.06.2015 13:34:00	0.351508702	165	14.06.2015 01:49:00	0.276560083	265	10.06.2015 14:42:46	0.224202508
35	23.06.2015 18:18:47	0.184850358	50	10.06.2015 14:53:22	0.278704838	75	10.06.2015 10:23:45	0.125639767	110	12.06.2015 15:23:00	0.273804866	165	14.06.2015 03:37:00	0.227608569	265	10.06.2015 16:22:57	0.411982642
35	23.06.2015 19:24:30	0.194693359	50	10.06.2015 15:30:10	0.157432632	75	10.06.2015 11:32:20	0.16510309	110	12.06.2015 17:11:00	0.309298263	165	14.06.2015 05:25:00	0.227660355	265	11.06.2015 01:01:03	0.30353432
35	23.06.2015 21:12:24	0.147414428	50	10.06.2015 16:01:54	0.083153736	75	10.06.2015 12:41:12	0.121529279	110	12.06.2015 18:59:00	0.235455189	165	14.06.2015 07:14:00	0.199790416	265	11.06.2015 02:09:43	0.86857145
35	23.06.2015 22:09:46	0.117186639	50	10.06.2015 16:38:51	0.099917004	75	10.06.2015 13:49:51	0.219359813	110	12.06.2015 20:48:00	0.129610501	165	14.06.2015 09:01:00	0.307663051	265	11.06.2015 02:41:35	0.291227582
35	23.06.2015 23:15:25	0.12228828	50	10.06.2015 17:47:14	0.087049633	75	10.06.2015 14:58:40	0.218809378	110	12.06.2015 22:36:00	0.079323669	165	14.06.2015 10:50:00	0.22086275	265	11.06.2015 03:18:31	0.328061762
35	24.06.2015 01:03:03	0.127243518	50	10.06.2015 18:56:03	0.038885041	75	10.06.2015 16:07:12	0.235845933	110	13.06.2015 00:24:00	0.064265842	165	14.06.2015 12:38:00	0.314316501	265	11.06.2015 08:01:47	0.38123853
35	24.06.2015 02:00:18	0.090401813	50	10.06.2015 20:04:55	0.076128778	75	10.06.2015 17:15:52	0.122359676	110	13.06.2015 02:12:00	0.127898843	165	14.06.2015 14:26:00	0.310814181	265	11.06.2015 08:38:48	0.262091767
35	24.06.2015 03:05:58	0.132605879	50	10.06.2015 21:13:40	0.023711343	75	10.06.2015 18:24:17	0.154582605	110	13.06.2015 04:01:00	0.128217833	165	14.06.2015 16:15:00	0.298919861	265	11.06.2015 14:21:54	0.396593079
35	24.06.2015 04:53:56	0.152125127	50	10.06.2015 22:22:23	0.016560753	75	10.06.2015 19:33:06	0.102343268	110	13.06.2015 05:49:00	0.127054987	165	14.06.2015 18:03:00	0.284882491	265	11.06.2015 15:11:51	0.517642641
35	24.06.2015 05:51:10	0.120325577	50	10.06.2015 23:31:03	0.009667572	75	10.06.2015 20:41:51	0.050082702	110	13.06.2015 07:37:00	0.185531119	165	14.06.2015 19:51:00	0.311493076	265	11.06.2015 16:09:59	0.502106472
35	24.06.2015 06:56:41	0.348194152	50	11.06.2015 00:39:50	0.017513889	75	10.06.2015 21:50:35	0.066968064	110	13.06.2015 09:25:00	0.185474752	165	14.06.2015 21:40:00	0.246650988	265	11.06.2015 16:59:55	0.503982179
35	24.06.2015 08:44:20	0.317973836	50	11.06.2015 01:48:32	0.048106675	75	10.06.2015 22:59:19	0.044192378	110	13.06.2015 11:14:00	0.222681906	165	14.06.2015 23:28:00	0.224830627	265	11.06.2015 17:58:06	0.512154445
35	24.06.2015 09:41:33	0.406849734	50	11.06.2015 02:57:27	0.149115506	75	11.06.2015 00:08:07	0.034695306	110	13.06.2015 13:02:00	0.214571306	165	15.06.2015 01:16:00	0.388972665	265	11.06.2015 18:48:10	0.423489165
35	24.06.2015 10:47:08	0.307718562	50	11.06.2015 08:17:34	0.214209929	75	11.06.2015 01:16:53	0.035626105	110	13.06.2015 14:50:00	0.159941002	165	15.06.2015 03:05:00	0.293470387	265	11.06.2015 20:36:36	0.507745059
35	24.06.2015 14:29:30	0.310064262	50	11.06.2015 09:26:00	0.224759701	75	11.06.2015 02:25:37	0.060511831	110	13.06.2015 16:39:00	0.186735105	165	15.06.2015 05:43:00	0.2308251	265	11.06.2015 22:25:06	0.530645051
35	24.06.2015 20:15:03	0.437286277	50	11.06.2015 09:57:51	0.288169873	75	11.06.2015 07:45:52	0.156512811	110	13.06.2015 18:27:00	0.230945123	165	15.06.2015 08:29:00	0.263012071	265	11.06.2015 23:23:34	0.483558707
35	24.06.2015 21:12:27	0.1726597	50	11.06.2015 11:02:33	0.272884881	75	11.06.2015 08:54:33	0.156930015	110	13.06.2015 20:15:00	0.106899868	165	15.06.2015 11:06:00	0.31536321	265	12.06.2015 00:13:35	0.378545648
35	24.06.2015 22:17:45	0.068310046	50	11.06.2015 12:00:37	0.229943018	75	11.06.2015 10:02:56	0.224191645	110	13.06.2015 22:04:00	0.13266262	165	15.06.2015 12:54:00	0.272972664	265	12.06.2015 01:12:07	0.474123975
35	25.06.2015 00:05:32	0.035691449	50	11.06.2015 12:50:31	0.20777192	75	11.06.2015 12:08:53	0.253330998	110	13.06.2015 23:52:00	0.162125051	165	15.06.2015 14:42:00	0.268474262	265	12.06.2015 02:02:30	0.510577269
35	25.06.2015 01:02:50	0.044198894	50	11.06.2015 13:48:34	0.237174611	75	11.06.2015 13:56:50	0.254923896	110	14.06.2015 01:40:00	0.120674808	165	15.06.2015 16:30:00	0.277298506	265	12.06.2015 03:00:57	0.512364937
35	25.06.2015 02:08:16	0.039659968	50	11.06.2015 14:38:32	0.238676046	75	11.06.2015 15:45:05	0.217519328	110	14.06.2015 03:29:00	0.125963131	165	15.06.2015 18:18:00	0.315429216	265	12.06.2015 03:51:10	0.825541984
35	25.06.2015 03:56:02	0.074857177	50	11.06.2015 15:36:47	0.242196161	75	11.06.2015 17:33:11	0.195614981	110	14.06.2015 05:17:00	0.145927888	165	15.06.2015 20:06:00	0.310370257	265	12.06.2015 04:49:40	0.395492432
35	25.06.2015 04:53:17	0.134524161	50	11.06.2015 16:26:36	0.204685327	75	11.06.2015 19:21:30	0.211152792	110	14.06.2015 07:05:00	0.164202833	165	15.06.2015 21:54:00	0.190231102	265	12.06.2015 05:39:27	0.827752809
35	25.06.2015 05:58:55	0.203950192	50	11.06.2015 17:24:50	0.260896882	75	11.06.2015 21:10:02	0.141869612	110	14.06.2015 08:53:00	0.242267761	165	16.06.2015 00:40:00	0.21365538	265	12.06.2015 06:37:49	0.441548916
35	25.06.2015 07:46:47	0.20945782	50	11.06.2015 18:14:49	0.201153806	75	11.06.2015 22:58:29	0.08458077	110	14.06.2015 10:41:00	0.196561776	165	16.06.2015 02:29:00	0.206403932	265	12.06.2015 19:16:36	0.292250277
35	25.06.2015 08:43:54	0.193777778	50	11.06.2015 19:13:11	0.172846582	75	12.06.2015 00:47:05	0.088752322	110	14.06.2015 12:30:00	0.220612212	165	16.06.2015 04:17:00	0.16149462	265	12.06.2015 20:06:34	0.209187677
35	25.06.2015 09:49:25	0.227625	50	11.06.2015 20:03:09	0.114289812	75	12.06.2015 02:35:56	0.119318965	110	14.06.2015 14:18:00	0.289241854	165	16.06.2015 06:05:00	0.175490944	265	12.06.2015 21:04:42	0.138733985
35	25.06.2015 11:37:02	0.213187694	50	11.06.2015 21:01:43	0.102586482	75	12.06.2015 04:24:38	0.096108811	110	14.06.2015 16:07:00	0.240832016	165	16.06.2015 07:53:00	0.200008155	265	12.06.2015 21:54:45	0.248723057
35	25.06.2015 12:34:19	0.277551537	50	11.06.2015 21:51:39	0.080121912	75	12.06.2015 06:12:41	0.099197895	110	14.06.2015 17:55:00	0.316461677	165	16.06.2015 09:41:00	0.249706279	265	12.06.2015 22:52:49	0.291227582
35	25.06.2015 13:39:48	0.262540508	50	11.06.2015 22:50:09	0.100838523	75	12.06.2015 08:01:27	0.139860761	110	14.06.2015 19:43:00	0.420312913	165	16.06.2015 11:29:00	0.323342505	265	12.06.2015 23:42:49	0.257327533
35	25.06.2015 15:27:36	0.232271586	50	11.06.2015 23:40:07	0.095248711	75	12.06.2015 09:50:16	0.147166043	110	14.06.2015 21:31:00	0.269095392	165	16.06.2015 13:16:00	0.350540934	265	13.06.2015 00:41:07	0.396960316
35	25.06.2015 16:24:57	0.143802541	50	12.06.2015 00:38:44	0.077027074	75	12.06.2015 11:38:02	0.225666497	110	14.06.2015 23:20:00	0.138503775	165	16.06.2015 15:04:00	0.313004665	265	13.06.2015 01:31:05	0.240397248
35	25.06.2015 17:30:18	0.181722907	50	12.06.2015 01:28:55	0.137705583	75	12.06.2015 13:26:29	0.214124228	110	15.06.2015 01:08:00	0.235893643	165	16.06.2015 16:52:00	0.363978065	265	13.06.2015 02:29:21	0.270907223
35	25.06.2015 19:17:59	0.168630686	50	12.06.2015 02:27:38	0.1324371	75	12.06.2015 15:14:49	0.183414761	110	15.06.2015 02:56:00	0.179265498	165	16.06.2015 18:40:00	0.296389659	265	13.06.2015 03:19:21	0.291148985
35	25.06.2015 20:15:04	0.127631838	50	12.06.2015 03:17:40	0.162324643	75	12.06.2015 17:03:18	0.169001345	110	15.06.2015 04:44:00	0.226236855	165	16.06.2015 20:28:00	0.405917737	265	13.06.2015 04:17:41	0.221979902
35	25.06.2015 22:10:11	0.04972208	50	12.06.2015 04:16:15	0.280168958	75	12.06.2015 18:51:37	0.152702482	110	15.06.2015 06:33:00	0.272439617	165	16.06.2015 22:16:00	0.344096388	265	13.06.2015 05:07:38	0.295962168
35	25.06.2015 23:15:42	0.069091136	50	12.06.2015 05:06:18	0.142297947	75	12.06.2015 20:39:50	0.062761794	110	15.06.2015 08:21:00	0.248885271	165	17.06.2015 00:04:00	0.325419597	265	13.06.2015 06:06:05	0.248869004
35	26.06.2015 01:10:46	0.0624115	50	12.06.2015 06:04:23	0.260971487	75	12.06.2015 22:27:57	0.03388141	110	15.06.2015 11:56:00	0.21366822	165	17.06.2015 01:52:00	0.284009505	265	13.06.2015 06:56:07	0.184786311
35	26.06.2015 02:58:30	0.090749021	50	12.06.2015 06:54:32	0.510052135	75	13.06.2015 00:16:07	0.035395172	110	15.06.2015 13:44:00	0.249422426	165	17.06.2015 03:40:00	0.218171942	265	13.06.2015 07:54:27	0.237388838
35	26.06.2015 03:55:49	0.102483396	50	12.06.2015 07:53:06	0.402860203	75	13.06.2015 02:04:18	0.048740219	110	15.06.2015 15:32:00	0.262090751	165	17.06.2015 05:28:00	0.257944933	265	13.06.2015 08:44:25	0.626479123
35	26.06.2015 05:01:10	0.185298946	50	12.06.2015 08:43:21	0.325981823	75	13.06.2015 03:52:42	0.073589291	110	15.06.2015 17:20:00	0.22922666	165	17.06.2015 07:50:00	0.491410055	265	13.06.2015 09:42:34	0.211081864
35	26.06.2015 06:56:15	0.228045674	50	12.06.2015 09:42:00	0.337460904	75	13.06.2015 05:41:07	0.078885103	110	15.06.2015 19:08:00	0.195630396	165	17.06.2015 09:38:00	0.299552746	265	13.06.2015 10:32:32	0.216809202
35	26.06.2015 08:44:06	0.304336807	50	12.06.2015 10:31:50	0.308526438	75	13.06.2015 07:29:23	0.116638094	110	15.06.2015 20:56:00	0.168689326	165	17.06.2015 11:26:00	0.398977676	265	13.06.2015 11:30:51	0.317563726
35	26.06.2015 09:40:36	0.330566385	50	12.06.2015 11:29:45	0.272199537	75	13.06.2015 09:17:37	0.148669988	110	15.06.2015 22:44:00	0.221767722	165	17.06.2015 13:13:00	0.317799314	265	13.06.2015 16:55:51	0.390923525
35	26.06.2015 10:46:07	0.245377137	50	12.06.2015 12:19:49	0.205689626	75	13.06.2015 11:05:50	0.191602521	110	16.06.2015 00:32:00	0.11693128	165	17.06.2015 15:01:00	0.331114507	265	13.06.2015 17:45:49	0.273418491
35	26.06.2015 12:34:00	0.18942136	50	12.06.2015 13:18:10	0.235108273	75	13.06.2015 12:54:07	0.156567178	110	16.06.2015 02:20:00	0.121699517	165	17.06.2015 17:35:00	0.375697825	265	13.06.2015 18:44:10	0.191106948
35	26.06.2015 13:31:12	0.247921049	50	12.06.2015 14:08:10	0.187484252	75	13.06.2015 14:42:27	0.146538469	110	16.06.2015 04:08:00	0.132514849	165	17.06.2015 19:30:00	0.374672716	265	13.06.2015 19:34:07	0.300973305
35	26.06.2015 14:36:43	0.266218697	50	12.06.2015 15:06:26	0.272656342	75	13.06.2015 16:30:46	0.13762769	110	16.06.2015 05:56:00	0.141951931	165	17.06.2015 21:26:00	0.4975	265	13.06.2015 21:22:26	0.181659312
35	26.06.2015 16:24:33	0.258143483	50	12.06.2015 15:56:30	0.274181648	75	13.06.2015 18:19:08	0.126111147	110	16.06.2015 07:45:00	0.234276268	165	17.06.2015 23:21:00	0.657333333	265	13.06.2015 22:20:48	0.183507309
35	26.06.2015 17:21:48	0.247702527	50	12.06.2015 16:54:58	0.224620345	75	13.06.2015 20:07:25	0.062559593	110	16.06.2015 09:33:00	0.244572884	165	18.06.2015 01:17:00	0.303944444	265	14.06.2015 03:45:53	0.260971487
35	26.06.2015 18:27:33	0.313476984	50	12.06.2015 17:45:05	0.164517805	75	13.06.2015 21:55:48	0.061697465	110	16.06.2015 11:21:00	0.303883748	165	18.06.2015 03:12:00	0.542950074	265	14.06.2015 04:36:00	0.209660526
35	26.06.2015 20:15:16	0.253633817	50	12.06.2015 18:43:21	0.1016599	75	13.06.2015 23:44:09	0.079750799	110	16.06.2015 13:08:00	0.407451093	165	18.06.2015 05:08:00	0.215465684	265	14.06.2015 06:24:21	0.766360347
35	26.06.2015 21:12:39	0.230295152	50	12.06.2015 19:33:14	0.160203587	75	14.06.2015 01:32:34	0.077858719	110	16.06.2015 14:56:00	0.366843396	165	18.06.2015 07:03:00	0.30817446	265	14.06.2015 15:25:19	0.348967296
35	26.06.2015 22:18:17	0.163237041	50	12.06.2015 20:31:29	0.038559553	75	14.06.2015 03:20:54	0.093399103	110	16.06.2015 16:44:00	0.339966373	165	18.06.2015 08:59:00	0.405007875	265	14.06.2015 16:23:45	0.355530699
35	27.06.2015 00:06:09	0.119565285	50	12.06.2015 21:21:19	0.05576782	75	14.06.2015 05:09:11	0.100176256	110	16.06.2015 18:32:00	0.355961696	165	18.06.2015 10:54:00	0.389388889	265	14.06.2015 17:13:49	0.221841317
35	27.06.2015 01:03:33	0.181532149	50	12.06.2015 22:19:41	0.036012767	75	14.06.2015 06:57:37	0.089080332	110	16.06.2015 20:20:00	0.33668271	165	18.06.2015 12:50:00	0.291767971	265	14.06.2015 18:12:10	0.28349602
35	27.06.2015 02:09:06	0.193843116	50	12.06.2015 23:09:31	0.073030605	75	14.06.2015 08:45:14	0.179790786	110	16.06.2015 22:08:00	0.175714004	165	18.06.2015 14:46:00	0.323697536	265	14.06.2015 19:02:04	0.26734948
35	27.06.2015 03:56:54	0.18961553	50	13.06.2015 00:00:00	0.090500974	75	14.06.2015 10:33:25	0.152812749	110	16.06.2015 23:56:00	0.16683136	165	18.06.2015 16:41:00	0.344695428	265	14.06.2015 20:00:20	0.470297824
35	27.06.2015 04:54:15	0.184146348	50	13.06.2015 00:57:47	0.117995695	75	14.06.2015 12:21:55	0.191808476	110	17.06.2015 01:44:00	0.206446097	165	18.06.2015 18:37:00	0.430005373	265	14.06.2015 20:50:15	0.255477574
35	27.06.2015 05:59:52	0.241475861	50	13.06.2015 01:55:58	0.111682509	75	14.06.2015 14:10:16	0.187269253	110	17.06.2015 03:31:00	0.189226465	165	18.06.2015 20:32:00	0.367898139	265	14.06.2015 21:48:32	0.197912328
